ID	source_form	phon_form	notes	source	cognate_class	reliability
155	CIRNE.			DyenDB	155-200	A
156	PILNE.			DyenDB		A
157	BHOSEKNE.			DyenDB		A
158	UBHA+RAHNE.			DyenDB	158-202	A
159	TARA			DyenDB	159-004	A
160	DANDU			DyenDB	160-007	A
161	PETTHER			DyenDB	161-009	A
162	SEREL			DyenDB		A
163	COKHNE.			DyenDB		A
164	SURYYE			DyenDB	164-203	A
165	PHUGNE., SUJNE.			DyenDB	165-004	A
166	POHNE.			DyenDB		A
167	SEPTI			DyenDB		A
168	TO			DyenDB	168-200	A
169	TITHE., TIKDE.			DyenDB	169-203	A
170	TE, HE			DyenDB	170-200	A
171	JAD			DyenDB	171-005	A
172	PATEL			DyenDB	172-203	A
173	VATNE.			DyenDB		A
174	HA			DyenDB	174-204	A
175	TU			DyenDB	175-200	A
176	TIN			DyenDB	176-002	A
177	PHEKNE			DyenDB	177-007	A
178	BANDHNE.			DyenDB	178-203	A
179	JIBH			DyenDB	179-200	A
180	DAT			DyenDB	180-003	A
181	JHAD			DyenDB	181-007	A
182	VELNE.			DyenDB	182-400	C
183	DON			DyenDB	183-002	A
184	OKNE.			DyenDB	184-202	A
185	CELNE.			DyenDB	185-003	A
186	GEREM, UN			DyenDB	186-002	A
187	DHUNE.			DyenDB	187-200	A
188	PANI			DyenDB	188-202	A
189	AMHI (EXCL.), APEN (INCL.)			DyenDB	189-002	A
190	OLA			DyenDB		A
191	KAY			DyenDB	191-003	A
192	KEVHA			DyenDB	192-200	A
193	KUTHE.			DyenDB	193-200	A
194	SEPHET			DyenDB	194-002	A
195	KON			DyenDB	195-200	A
196	RUNDE			DyenDB		A
197	BAYKO			DyenDB		A
198	HEVA			DyenDB	198-400	C
199	PENKHE			DyenDB	199-005	A
200	PUSNE.			DyenDB	200-014	A
201	BEROBER			DyenDB	201-005	A
202	BAI			DyenDB		A
203	JENGEL			DyenDB	203-214	A
204	KIDA			DyenDB	204-004	A
205	TUMHI (INFORMAL), APEN (FORMAL)			DyenDB	205-003	A
206	VERSE			DyenDB	206-200	A
207	PIVLA			DyenDB	207-204	A
