ID	source_form	phon_form	notes	source	cognate_class	reliability	original_cognate_class
096	U-FIGHATU			DyenDB		A	
097	I-GLAT			DyenDB	097-203	A	097-203
098	MOR			DyenDB	098-004	A	098-004
099	BUR			DyenDB	099-203	A	099-213
100	SUM			DyenDB	100-005	A	100-005
101	MIS			DyenDB	101-007	A	101-007
103	MEM			DyenDB	103-209	A	103-209
104	MAL			DyenDB	104-007	A	104-007
105	GOJ			DyenDB	105-004	A	105-004
106	EMBER			DyenDB	106-003	A	106-003
107	I-NGUST			DyenDB	107-003	A	107-003
108	DANZ			DyenDB	108-012	A	108-012
109	KOC			DyenDB		A	
110	I-RI			DyenDB	110-003	A	110-003
111	NAT			DyenDB	111-004	A	111-004
112	XUND			DyenDB	112-008	A	112-008
113	NG			DyenDB	113-005	A	113-005
114	I-VJETR			DyenDB	114-009	A	114-009
115	NE			DyenDB	115-202	A	115-202
116	JETR			DyenDB	116-005	A	116-005
117	GINDE, ISTER			DyenDB		A	
118	LOS			DyenDB	118-007	A	118-007
119	RNAR			DyenDB		A	
120	STIN			DyenDB	120-200	A	120-200
121	SI (NOUN)			DyenDB	121-012	A	121-012
122	I-KUK			DyenDB	122-011	A	122-011
123	LIK ("TRUE", NOT "EXACT", "JUST")			DyenDB		A	
124	E-DREJTA			DyenDB	124-005	A	124-005
125	LUM			DyenDB	125-009	A	125-009
126	DHROM			DyenDB	126-009	A	126-009
127	REN			DyenDB	127-003	A	127-003
128	TRIKUZ			DyenDB	128-012	A	128-012
129	I-KALBET			DyenDB	129-203	A	129-203
131	FERKON			DyenDB	131-007	A	131-007
132	KRIP			DyenDB	132-005	A	132-005
133	RER			DyenDB		A	
134	THOM			DyenDB	134-012	A	134-012
135	RASKAR			DyenDB		A	
136	DEJT			DyenDB	136-205	A	136-205
137	SOX			DyenDB	137-005	A	137-005
138	FAR			DyenDB	138-006	A	138-006
139	KEP			DyenDB	139-007	A	139-007
141	I-SKURTUR			DyenDB	141-010	A	141-010
142	KENDON			DyenDB	142-009	A	142-009
143	(T)UJEM			DyenDB	143-003	A	143-003
144	LIKUR			DyenDB	144-003	A	144-003
145	KIEGHJA			DyenDB	145-004	A	145-004
146	FLE			DyenDB	146-010	A	146-010
147	I-VOGEL			DyenDB	147-009	A	147-009
148	CURAR			DyenDB		A	
149	KAMNUA			DyenDB	149-005	A	149-005
150	LISU			DyenDB	150-202	A	150-202
151	GALPHRH			DyenDB	151-010	A	151-010
152	ZBOR			DyenDB	152-005	A	152-005
153	CA			DyenDB	153-204	A	153-204
154	PUSTIN			DyenDB	154-002	A	154-002
155	XAP			DyenDB		A	
156	STRENGON			DyenDB		A	
158	RI STUERA			DyenDB	158-003	A	158-003
159	IZE (DEF. IZJA)			DyenDB		A	
160	DRU			DyenDB	160-100	C	160-100
161	GUR			DyenDB	161-007	A	161-007
162	I-DREJT			DyenDB	162-012	A	162-012
163	THITH			DyenDB	163-007	A	163-007
164	DIEX			DyenDB	164-004	A	164-004
165	EXET (3 SG.)			DyenDB	165-102	C	165-102
166	NATAR			DyenDB	166-008	A	166-008
167	BIST			DyenDB	167-017	A	167-017
168	AJI (M.), (F.), ATA (M. PL. + N.)			DyenDB	168-200	A	168-200
169	ATJE			DyenDB	169-203	A	169-203
170	ATA			DyenDB	170-200	A	170-200
171	I-TRAS			DyenDB	171-004	A	171-004
172	I-XOGH			DyenDB	172-006	A	172-006
173	PINCAR			DyenDB		A	
174	KI (M.), KJO  KO (F.) XTA (M. PL. +N.)			DyenDB	174-200	A	174-200
175	TI			DyenDB	175-200	A	175-200
176	TRI			DyenDB	176-002	A	176-002
177	STIE			DyenDB	177-010	A	177-010
178	LITH (PRET. LIDHA)			DyenDB	178-200	A	178-200
179	GLUX			DyenDB	179-201	A	179-201
180	DHEMB			DyenDB	180-002	A	180-002
181	ARVUGHAM			DyenDB		A	
182	PRIREM			DyenDB	182-004	A	182-004
183	DI			DyenDB	183-002	A	183-002
184	VIGHEM			DyenDB	184-007	A	184-007
185	JEC			DyenDB	185-012	A	185-012
186	NGROXT			DyenDB	186-002	A	186-002
187	LAN			DyenDB	187-008	A	187-008
188	UJ			DyenDB	188-004	A	188-004
189	NA			DyenDB	189-002	A	189-002
190	LAGET			DyenDB	190-008	A	190-008
191	CE			DyenDB	191-003	A	191-003
192	KUR			DyenDB	192-200	A	192-200
193	KU			DyenDB	193-200	A	193-200
194	I-BARDH			DyenDB	194-004	A	194-004
195	KUS			DyenDB	195-200	A	195-200
196	I-GER			DyenDB	196-002	A	196-002
197	SOKE			DyenDB	197-205	A	197-207
198	ER			DyenDB	198-002	A	198-002
199	KRAX			DyenDB	199-011	A	199-011
200	FSIN			DyenDB	200-007	A	200-007
201	ME			DyenDB	201-202	A	201-204
202	GRUA			DyenDB	202-203	A	202-203
203	VOSKU			DyenDB		A	
204	KRIMP			DyenDB	204-200	A	204-200
205	JU			DyenDB	205-200	A	205-200
206	VIT			DyenDB	206-007	A	206-007
