ID	source_form	phon_form	notes	source	cognate_class	reliability
123	THIK			DyenDB	123-007	A
124	DAINU			DyenDB	124-201	A
125	DARIYA, NAD			DyenDB	125-204	A
126	BATO			DyenDB	126-003	A
127	JARO			DyenDB	127-200	A
128	DORI			DyenDB	128-003	A
129	MAKINU (VB.), BISADDE			DyenDB		A
131	GHASNU, MALNU, MARNU			DyenDB	131-201	A
132	NUN			DyenDB	132-202	A
133	RETI			DyenDB	133-200	A
134	BHANNU			DyenDB	134-011	A
135	KANYAUNU			DyenDB	135-005	A
136	SAMUDRA			DyenDB	136-005	A
137	DEKHNU			DyenDB	137-010	A
138	BIU			DyenDB	138-002	A
139	SIUNU			DyenDB	139-200	A
140	DHARILO, LAGNE			DyenDB	140-003	A
141	CHOTO			DyenDB	141-008	A
142	GAUNU			DyenDB	142-002	A
143	BAITHANU			DyenDB	143-205	A
144	KHALO			DyenDB	144-100	C
145	AKAS, SAGAR			DyenDB	145-006	A
146	SUTNU			DyenDB	146-200	A
147	CHOTO, JHINU, SANU			DyenDB	147-205	A
148	SUNNU			DyenDB	148-208	A
149	DHUWA			DyenDB	149-200	A
150	SALAKKA			DyenDB		A
151	SAP			DyenDB	151-006	A
152	HIU			DyenDB	152-200	A
153	KOI			DyenDB	153-204	A
154	THUKNU			DyenDB	154-202	A
155	PHARNU, CIRNU			DyenDB	155-201	A
156	MICNU			DyenDB		A
157	GOPNU, GHOCNU			DyenDB	157-202	A
158	UBHINU			DyenDB	158-202	A
159	TARO			DyenDB	159-004	A
160	JHATARO, LATHO, LAURO			DyenDB	160-201	A
161	DHUNGO			DyenDB	161-008	A
162	SOJO			DyenDB	162-004	A
163	CUSNU			DyenDB	163-002	A
164	SURJE			DyenDB	164-203	A
165	SUJNU, SUNINU			DyenDB	165-004	A
166	PAURANU			DyenDB	166-010	A
167	PUCHAR			DyenDB	167-006	A
168	U, TYO			DyenDB	168-203	A
169	TYAHA, UTA			DyenDB	169-204	A
170	TI			DyenDB	170-200	A
171	KHASRO			DyenDB	171-205	A
172	PATALO, MASINU			DyenDB	172-200	A
173	CITAUNU, GUNNU			DyenDB		A
174	YO			DyenDB	174-204	A
175	TA, TIMI			DyenDB	175-200	A
176	TIN			DyenDB	176-002	A
177	APHALNU, HALNU			DyenDB	177-008	A
178	GATHNU, BADHNU			DyenDB	178-204	A
179	JIBRO			DyenDB	179-200	A
180	DAT			DyenDB	180-003	A
181	GACH, RUKH			DyenDB	181-204	A
182	PHARKANU, PHIRNU			DyenDB	182-206	A
183	DUI			DyenDB	183-002	A
184	UGELNU, CHADNU			DyenDB	184-200	A
185	HIRNU, DULNU			DyenDB	185-008	A
186	NIYANU			DyenDB		A
187	DHUNU, PAKHALNU, MAJNU			DyenDB	187-201	A
188	PANI			DyenDB	188-202	A
189	HAMI			DyenDB	189-002	A
190	CISO			DyenDB		A
191	KE, KO			DyenDB	191-003	A
192	KABA			DyenDB	192-200	A
193	KAHA			DyenDB	193-200	A
194	SETO			DyenDB	194-205	A
195	KUN, KO			DyenDB	195-200	A
196	CAURO, PHATILO, GAJILO			DyenDB	196-207	A
197	AIMAI, JOI, STRI, SWASNI			DyenDB	197-006	A
198	BATAS			DyenDB	198-204	A
199	PWAKH			DyenDB	199-005	A
200	PUCHNU			DyenDB	200-014	A
201	SANA, SAMET, SATH			DyenDB	201-200	A
202	AIMAI, SWASNI, TIRIYA, STRI			DyenDB	202-210	A
203	BAN			DyenDB	203-212	A
204	KIRO			DyenDB	204-004	A
205	TIMIHARU			DyenDB	205-003	A
206	BARSA, SAL			DyenDB	206-201	A
207	PAHELO			DyenDB	207-202	A
